Date,Point,Count
01.11.2015,Смоленск-2,160.0
06.09.2014,Долгопрудный-1,233.0
16.02.2016,Тюмень-1,95.0
13.11.2014,Нижнекамск-1,3.0
08.12.2015,Бугульма-1,87.0
08.07.2015,Березники-1,24.0
24.07.2016,Ленинск-Кузнецкий-1,75.0
29.01.2016,Лобня-1,71.0
04.01.2013,Челябинск-1,41.0
25.06.2016,Ленинск-Кузнецкий-1,58.0
20.09.2016,Благовещенск-1,49.0
13.11.2015,Одинцово-1,106.0
15.03.2014,Ульяновск-1,139.0
25.04.2014,Красноярск-1,34.0
11.06.2016,Ухта-2,78.0
20.12.2014,Ульяновск-2,133.0
10.09.2014,Абакан-1,39.0
18.10.2016,Комсомольск-на-Амуре-2,23.0
11.07.2016,Одинцово-1,99.0
03.02.2016,Октябрьский-1,82.0
25.04.2016,Ачинск-1,75.0
10.08.2013,Ухта-1,127.0
26.09.2014,Сарапул-1,110.0
04.06.2016,Самара-1,314.0
05.10.2016,Всеволожск-1,76.0
01.08.2014,Абакан-1,75.0
25.04.2016,Тверь-1,30.0
27.09.2013,Сыктывкар-2,57.0
16.02.2013,Сарапул-1,55.0
22.01.2013,Сыктывкар-2,27.0
05.09.2016,Альметьевск-1,48.0
23.10.2013,Самара-1,81.0
22.09.2015,Королев-1,70.0
03.08.2015,Махачкала-1,109.0
08.11.2015,Мытищи-1,62.0
16.11.2014,Таганрог-1,132.0
04.07.2015,Новороссийск-1,46.0
22.09.2016,Колпино-1,86.0
03.09.2014,Ульяновск-2,59.0
30.07.2015,Махачкала-1,152.0
25.06.2015,Королев-1,55.0
21.09.2016,Мытищи-1,75.0
02.05.2016,Гатчина-2,76.0
17.09.2016,Ульяновск-1,204.0
08.04.2015,Королев-1,29.0
10.05.2016,Тверь-1,46.0
08.01.2016,Самара-3,327.0
11.06.2016,Тольятти-1,285.0
01.07.2014,Таганрог-1,104.0
09.03.2016,Ханты-Мансийск-1,31.0
06.05.2015,Сыктывкар-5,60.0
22.08.2016,Уссурийск-1,140.0
16.06.2015,Королев-1,58.0
15.06.2016,Октябрьский-1,81.0
14.09.2015,Астрахань-1,50.0
13.10.2015,Самара-2,142.0
24.03.2015,Челябинск-1,67.0
31.08.2016,Ростов-на-Дону-1,184.0
26.09.2012,Смоленск-1,67.0
28.05.2015,Ухта-1,189.0
25.09.2016,Королев-1,157.0
04.10.2016,Энгельс-1,25.0
16.06.2016,Балаково-1,76.0
15.07.2016,Астрахань-1,97.0
09.04.2016,Калуга-1,163.0
11.10.2016,Москва 1-1,59.0
12.02.2016,Новороссийск-1,142.0
06.12.2012,Сыктывкар-2,18.0
30.07.2016,Тольятти-1,248.0
04.04.2015,Королев-1,77.0
29.06.2016,Челябинск-2,113.0
17.03.2016,Химки-1,101.0
19.05.2016,Выборг-1,62.0
22.04.2016,Ленинск-Кузнецкий-1,43.0
25.06.2015,Волжский-1,41.0
13.06.2012,Сыктывкар-2,21.0
25.06.2015,Смоленск-2,158.0
20.11.2015,Одинцово-1,105.0
20.12.2015,Реутов-1,88.0
16.08.2016,Таганрог-1,211.0
16.07.2016,Самара-2,296.0
26.09.2016,Сыктывкар-3,77.0
14.10.2015,Вологда-1,29.0
30.07.2015,Муром-1,28.0
16.03.2013,Самара-1,118.0
29.07.2016,Ухта-1,443.0
14.03.2014,Белгород-1,120.0
30.12.2012,Сарапул-1,49.0
07.02.2016,Муром-1,50.0
13.03.2015,Самара-1,148.0
24.07.2016,Вельск-1,76.0
06.02.2016,Ульяновск-1,133.0
30.08.2015,Муром-1,50.0
31.03.2016,Ульяновск-1,95.0
29.03.2016,Березники-1,48.0
03.06.2016,Самара-1,325.0
14.07.2016,Майкоп-1,85.0
23.08.2016,Сыктывкар-2,80.0
28.03.2016,Нефтекамск-1,51.0
15.06.2015,Энгельс-1,30.0
29.03.2016,Зеленоград-1,62.0
13.09.2016,Реутов-1,107.0
01.09.2016,Гатчина-2,117.0
09.08.2015,Калининград-1,95.0
08.08.2015,Мытищи-1,56.0
10.03.2015,Нижнекамск-1,24.0
07.08.2016,Долгопрудный-1,268.0
02.10.2016,Колпино-1,100.0
19.09.2016,Химки-1,146.0
15.03.2013,Сыктывкар-1,372.0
03.07.2016,Самара-1,229.0
01.04.2016,Балаково-1,40.0
08.02.2015,Самара-2,754.0
23.08.2014,Белгород-1,130.0
30.07.2015,Абакан-1,57.0
17.07.2016,Благовещенск-1,60.0
22.02.2016,Калуга-1,162.0
26.12.2015,Нижнекамск-1,159.0
01.04.2016,Сыктывкар-6,4.0
02.04.2016,Смоленск-3,162.0
30.01.2016,Всеволожск-1,49.0
07.12.2014,Абакан-1,75.0
02.08.2016,Гатчина-1,76.0
07.02.2016,Одинцово-1,126.0
26.09.2016,Королев-1,82.0
25.09.2016,Калуга-1,185.0
26.04.2016,Щелково-1,39.0
07.07.2016,Новоалтайск-1,21.0
16.06.2016,Калининград-2,129.0
28.08.2014,Сыктывкар-4,94.0
14.05.2016,Тюмень-2,79.0
12.05.2016,Сыктывкар-4,40.0
16.07.2016,Салават-1,42.0
11.09.2014,Ухта-1,136.0
23.12.2015,Муром-1,35.0
28.09.2016,Нижнекамск-1,113.0
02.08.2014,Таганрог-1,92.0
13.10.2015,Челябинск-1,96.0
02.03.2015,Альметьевск-1,27.0
01.06.2016,Майкоп-1,145.0
07.07.2016,Белгород-1,107.0
03.01.2015,Абакан-1,69.0
17.06.2016,Благовещенск-1,69.0
16.12.2015,Ачинск-1,52.0
23.08.2016,Махачкала-1,113.0
01.07.2015,Махачкала-1,101.0
16.10.2016,Тверь-1,179.0
02.05.2016,Сыктывкар-1,179.0
21.01.2016,Реутов-1,63.0
22.12.2015,Сыктывкар-4,39.0
10.03.2015,Тюмень-1,42.0
23.08.2015,Ачинск-1,119.0
17.11.2015,Сыктывкар-1,156.0
31.03.2015,Альметьевск-1,54.0
06.04.2016,Сарапул-1,25.0
28.01.2015,Челябинск-1,58.0
31.07.2016,Сыктывкар-2,95.0
22.07.2013,Сыктывкар-1,293.0
03.07.2016,Электросталь-1,28.0
09.04.2013,Самара-1,43.0
17.04.2014,Сарапул-1,57.0
15.02.2016,Калининград-1,74.0
19.04.2016,Гатчина-2,30.0
09.10.2015,Самара-3,317.0
02.07.2015,Белгород-1,69.0
05.10.2016,Самара-1,228.0
21.10.2014,Красноярск-1,8.0
09.07.2016,Железнодорожный-1,194.0
23.03.2016,Новороссийск-1,97.0
10.08.2016,Выборг-1,58.0
26.04.2016,Октябрьский-1,69.0
19.06.2015,Майкоп-1,98.0
29.10.2014,Белгород-1,60.0
22.07.2016,Щелково-1,54.0
28.12.2015,Сыктывкар-3,105.0
01.10.2016,Долгопрудный-1,413.0
22.06.2016,Сургут-1,170.0
16.10.2016,Краснодар-2,60.0
13.10.2013,Сарапул-1,66.0
23.07.2015,Нижневартовск-1,16.0
02.05.2016,Мытищи-1,93.0
19.07.2016,Майкоп-1,126.0
27.09.2014,Сыктывкар-2,146.0
22.11.2014,Самара-2,270.0
08.06.2016,Гатчина-2,46.0
24.08.2015,Новороссийск-1,61.0
12.10.2015,Сыктывкар-1,208.0
28.06.2016,Смоленск-3,70.0
29.09.2016,Ухта-2,28.0
06.08.2015,Муром-1,58.0
25.12.2015,Сыктывкар-2,128.0
15.05.2016,Выборг-1,78.0
03.08.2015,Смоленск-1,138.0
02.05.2016,Балашиха-1,109.0
20.08.2015,Новороссийск-1,80.0
28.12.2015,Абакан-1,89.0
09.10.2015,Тюмень-1,130.0
30.08.2016,Ленинск-Кузнецкий-1,76.0
14.05.2016,Челябинск-1,176.0
21.01.2016,Ангарск-1,37.0
11.07.2016,Тольятти-1,203.0
21.04.2013,Самара-1,78.0
10.03.2015,Майкоп-1,54.0
22.02.2015,Сыктывкар-4,88.0
05.05.2014,Ухта-1,126.0
10.03.2015,Октябрьский-1,58.0
18.10.2016,Калининград-1,111.0
06.12.2015,Нижнекамск-1,103.0
07.08.2016,Казань-1,150.0
18.10.2013,Самара-1,120.0
06.09.2015,Калининград-1,79.0
29.06.2016,Новоалтайск-1,14.0
18.07.2015,Новороссийск-1,45.0
14.09.2012,Ухта-1,122.0
16.10.2016,Москва 1-1,169.0
29.06.2016,Новочебоксарск-1,42.0
17.07.2016,Химки-1,139.0
14.12.2012,Сыктывкар-2,28.0
02.10.2014,Октябрьский-1,78.0
07.03.2016,Саратов-1,139.0
15.10.2015,Комсомольск-на-Амуре-1,45.0
21.08.2016,Белгород-1,55.0
13.08.2013,Самара-2,26.0
23.05.2016,Благовещенск-1,55.0
11.08.2014,Челябинск-1,42.0
15.03.2016,Бугульма-1,52.0
10.06.2014,Долгопрудный-1,94.0
14.10.2016,Ульяновск-1,181.0
13.08.2015,Колпино-1,43.0
12.01.2015,Сыктывкар-2,84.0
24.08.2016,Муром-1,45.0
22.07.2016,Самара-4,371.0
05.08.2015,Таганрог-1,105.0
08.07.2015,Королев-1,39.0
07.07.2016,Самара-4,250.0
06.05.2014,Долгопрудный-1,54.0
28.02.2016,Балаково-1,25.0
13.02.2016,Самара-4,365.0
27.06.2016,Таганрог-1,244.0
19.04.2012,Сыктывкар-1,152.0
29.06.2014,Смоленск-1,188.0
25.12.2015,Колпино-1,164.0
19.03.2015,Тюмень-1,44.0
12.06.2016,Комсомольск-на-Амуре-1,220.0
30.01.2015,Ростов-на-Дону-1,67.0
01.02.2016,Всеволожск-1,25.0
12.09.2016,Домодедово-1,57.0
02.03.2015,Химки-1,47.0
21.12.2015,Энгельс-1,32.0
17.01.2016,Вологда-1,59.0
20.05.2016,Выборг-1,66.0
17.10.2016,Нижневартовск-1,59.0
09.05.2015,Ульяновск-2,197.0
19.12.2015,Ангарск-1,59.0
20.04.2013,Белгород-1,45.0
20.05.2016,Ачинск-1,155.0
15.03.2016,Самара-3,180.0
20.08.2016,Сыктывкар-5,50.0
09.03.2016,Щелково-1,18.0
04.06.2015,Белгород-1,45.0
06.02.2016,Бугульма-1,98.0
10.10.2016,Выборг-1,72.0
14.04.2016,Октябрьский-1,88.0
01.10.2016,Махачкала-2,42.0
16.02.2016,Гатчина-1,51.0
24.02.2016,Нахабино-1,33.0
30.01.2016,Лобня-1,66.0
14.11.2014,Сыктывкар-3,135.0
29.06.2016,Комсомольск-на-Амуре-1,125.0
10.10.2014,Сыктывкар-1,279.0
10.10.2016,Одинцово-1,103.0
01.10.2015,Одинцово-1,59.0
04.07.2015,Долгопрудный-1,202.0
28.08.2015,Чайковский-1,70.0
09.02.2014,Ульяновск-1,98.0
19.01.2016,Нижнекамск-1,57.0
09.04.2014,Октябрьский-1,61.0
01.10.2015,Чайковский-1,32.0
11.06.2016,Альметьевск-1,104.0
14.04.2016,Сыктывкар-3,71.0
07.10.2016,Альметьевск-1,106.0
20.07.2016,Салават-1,29.0
10.07.2016,Шахты-1,72.0
17.10.2013,Сарапул-1,58.0
01.05.2016,Шахты-1,52.0
03.04.2013,Смоленск-1,85.0
16.07.2013,Сыктывкар-2,44.0
19.12.2015,Сыктывкар-3,208.0
29.09.2012,Смоленск-1,78.0
25.08.2013,Белгород-1,88.0
11.03.2016,Долгопрудный-1,218.0
13.10.2015,Тюмень-1,88.0
14.09.2016,Абакан-1,50.0
19.09.2015,Сыктывкар-2,113.0
14.05.2014,Самара-2,100.0
17.04.2015,Сыктывкар-2,96.0
30.01.2016,Калининград-1,131.0
07.12.2015,Самара-4,193.0
24.10.2014,Ульяновск-1,99.0
27.12.2014,Сыктывкар-3,202.0
26.11.2015,Сарапул-1,35.0
09.06.2016,Ачинск-1,71.0
03.09.2016,Махачкала-1,91.0
01.01.2016,Колпино-1,80.0
08.09.2012,Смоленск-1,75.0
06.11.2015,Астрахань-1,49.0
05.05.2016,Сыктывкар-6,5.0
01.10.2014,Октябрьский-1,72.0
30.05.2016,Самара-1,204.0
20.03.2012,Сыктывкар-1,104.0
09.09.2016,Красногорск-1,112.0
08.06.2016,Энгельс-1,48.0
13.07.2014,Сарапул-1,109.0
01.07.2015,Энгельс-1,41.0
23.04.2013,Смоленск-1,45.0
03.03.2013,Сарапул-1,61.0
22.11.2013,Ульяновск-1,85.0
30.10.2015,Калининград-1,89.0
11.02.2016,Челябинск-1,120.0
04.10.2016,Челябинск-1,117.0
12.06.2016,Ростов-на-Дону-2,144.0
05.05.2016,Выборг-1,45.0
08.04.2015,Ульяновск-2,95.0
11.09.2015,Ульяновск-1,76.0
02.09.2015,Челябинск-1,100.0
23.06.2015,Махачкала-1,101.0
19.04.2016,Мытищи-1,47.0
12.06.2016,Белгород-1,114.0
13.08.2015,Белгород-1,87.0
28.03.2014,Сыктывкар-1,299.0
29.09.2016,Екатеринбург-1,17.0
11.12.2015,Березники-1,97.0
29.03.2016,Мытищи-1,41.0
10.12.2015,Гатчина-2,41.0
25.02.2015,Майкоп-1,58.0
10.09.2016,Самара-5,271.0
20.02.2016,Ханты-Мансийск-1,55.0
23.01.2015,Энгельс-1,36.0
23.11.2015,Мытищи-1,41.0
21.04.2013,Челябинск-1,76.0
29.03.2016,Челябинск-1,103.0
01.02.2016,Смоленск-2,114.0
01.02.2016,Королев-1,61.0
10.05.2015,Майкоп-1,82.0
11.10.2015,Бугульма-1,134.0
26.06.2016,Майкоп-1,94.0
07.08.2016,Балаково-1,65.0
10.03.2013,Челябинск-1,58.0
15.01.2015,Нижнекамск-1,31.0
02.06.2014,Сыктывкар-2,49.0
25.02.2016,Железнодорожный-1,72.0
12.10.2016,Калининград-1,98.0
27.08.2014,Сыктывкар-3,102.0
11.07.2015,Сыктывкар-5,38.0
24.05.2016,Смоленск-3,48.0
04.03.2016,Сургут-1,308.0
05.07.2013,Сарапул-1,48.0
17.03.2014,Самара-1,66.0
01.09.2016,Смоленск-1,308.0
07.07.2015,Майкоп-1,56.0
14.05.2016,Смоленск-1,233.0
29.11.2013,Смоленск-1,146.0
16.05.2016,Самара-5,60.0
10.12.2015,Ульяновск-1,68.0
16.09.2016,Балашиха-1,134.0
28.06.2016,Шахты-1,60.0
24.03.2014,Сарапул-1,50.0
07.09.2016,Ленинск-Кузнецкий-1,31.0
21.12.2015,Смоленск-3,45.0
22.08.2015,Ухта-1,222.0
21.10.2015,Махачкала-1,87.0
27.07.2015,Нижневартовск-1,12.0
27.04.2015,Долгопрудный-1,112.0
23.06.2016,Муром-1,39.0
02.06.2013,Сарапул-1,51.0
27.05.2016,Зеленоград-1,188.0
12.01.2015,Самара-1,109.0
01.09.2016,Железнодорожный-1,308.0
18.03.2015,Белгород-1,62.0
07.09.2016,Новоалтайск-1,10.0
18.05.2013,Сарапул-1,75.0
27.02.2016,Ульяновск-1,155.0
27.11.2015,Смоленск-3,68.0
18.08.2014,Абакан-1,47.0
23.06.2016,Сыктывкар-3,109.0
22.01.2015,Сыктывкар-3,66.0
31.10.2015,Комсомольск-на-Амуре-1,112.0
11.10.2016,Тверь-1,106.0
03.12.2013,Челябинск-1,50.0
09.12.2014,Челябинск-1,57.0
21.04.2016,Сыктывкар-6,7.0
11.10.2015,Белгород-1,67.0
20.03.2015,Абакан-1,72.0
14.10.2014,Сыктывкар-1,207.0
14.10.2016,Бугульма-1,104.0
03.11.2015,Самара-4,250.0
06.09.2015,Ростов-на-Дону-2,73.0
07.01.2015,Ульяновск-1,154.0
29.06.2016,Сыктывкар-6,3.0
08.10.2016,Шахты-1,93.0
27.08.2015,Бугульма-1,127.0
09.12.2015,Саратов-1,76.0
28.05.2015,Абакан-1,46.0
19.07.2015,Тюмень-1,101.0
08.05.2016,Нижний Новгород-1,68.0
17.02.2014,Сыктывкар-4,45.0
11.07.2016,Смоленск-1,161.0
03.07.2015,Уссурийск-1,71.0
06.07.2016,Нижнекамск-1,71.0
29.06.2016,Тобольск-1,85.0
17.06.2016,Сыктывкар-6,7.0
26.03.2015,Ульяновск-2,83.0
08.04.2015,Сарапул-1,33.0
31.05.2014,Красноярск-1,47.0
02.12.2013,Ухта-1,114.0
30.08.2015,Челябинск-1,115.0
17.01.2015,Сыктывкар-2,129.0
19.12.2015,Всеволожск-1,57.0
03.09.2014,Долгопрудный-1,91.0
15.09.2016,Калининград-2,100.0
02.02.2016,Калининград-1,60.0
15.04.2016,Самара-1,284.0
27.08.2016,Калининград-1,147.0
26.01.2016,Ангарск-1,40.0
07.03.2015,Ухта-1,362.0
13.12.2015,Самара-4,286.0
01.12.2014,Ульяновск-2,91.0
18.07.2016,Химки-1,150.0
15.05.2016,Тюмень-1,132.0
01.04.2016,Ангарск-1,60.0
11.09.2016,Самара-4,365.0
30.03.2014,Октябрьский-1,98.0
21.05.2013,Сыктывкар-2,34.0
29.08.2016,Муром-1,58.0
10.06.2015,Тюмень-1,85.0
05.07.2016,Салават-1,22.0
01.08.2013,Сарапул-1,90.0
28.01.2016,Всеволожск-1,42.0
18.06.2016,Ухта-2,55.0
06.10.2014,Энгельс-1,28.0
16.10.2016,Самара-5,241.0
12.04.2014,Октябрьский-1,84.0
25.05.2016,Балашиха-1,102.0
30.10.2014,Самара-2,176.0
04.06.2015,Смоленск-3,57.0
29.05.2014,Сыктывкар-1,185.0
18.08.2014,Красноярск-1,14.0
28.09.2016,Пушкино-1,60.0
02.11.2015,Тюмень-1,98.0
20.06.2016,Вельск-1,61.0
20.06.2015,Октябрьский-1,87.0
01.09.2014,Октябрьский-1,220.0
10.02.2016,Челябинск-2,85.0
23.07.2016,Уфа-1,47.0
01.01.2016,Челябинск-1,108.0
21.06.2016,Новочебоксарск-1,46.0
28.09.2016,Шахты-1,58.0
02.05.2015,Сыктывкар-5,51.0
25.05.2015,Долгопрудный-1,183.0
30.09.2016,Калининград-1,116.0
04.04.2015,Абакан-1,86.0
16.09.2016,Альметьевск-1,84.0
08.10.2015,Муром-1,51.0
24.02.2016,Тюмень-1,119.0
16.01.2014,Октябрьский-1,53.0
21.08.2016,Щелково-1,45.0
28.03.2015,Челябинск-1,147.0
17.03.2016,Балаково-1,38.0
24.11.2014,Сыктывкар-2,64.0
16.08.2016,Красногорск-1,62.0
27.08.2016,Нефтекамск-1,48.0
21.06.2016,Гатчина-2,50.0
24.07.2016,Королев-1,106.0
06.05.2016,Балаково-1,69.0
11.03.2013,Ухта-1,74.0
17.06.2016,Смоленск-2,192.0
22.05.2015,Химки-1,98.0
21.11.2015,Калуга-1,130.0
18.06.2013,Сыктывкар-2,29.0
27.03.2016,Москва 1-1,107.0
07.08.2016,Радужный-1,45.0
27.10.2014,Ульяновск-2,64.0
28.09.2016,Лениногорск-1,25.0
17.04.2016,Сургут-1,219.0
28.05.2013,Смоленск-2,20.0
10.10.2016,Москва 1-3,26.0
12.07.2014,Энгельс-1,38.0
21.03.2016,Астрахань-1,43.0
30.08.2014,Октябрьский-1,114.0
12.09.2016,Новочебоксарск-1,30.0
02.07.2015,Смоленск-2,108.0
02.01.2016,Волжский-1,139.0
07.08.2016,Зеленоград-1,134.0
28.09.2013,Белгород-1,95.0
06.06.2013,Смоленск-2,15.0
28.07.2015,Химки-1,77.0
02.09.2016,Абакан-1,68.0
25.09.2016,Новоалтайск-1,19.0
22.02.2016,Саратов-1,109.0
25.11.2015,Таганрог-1,138.0
16.11.2015,Майкоп-1,91.0
17.09.2015,Абакан-1,56.0
16.07.2015,Самара-4,244.0
16.05.2016,Чайковский-1,38.0
14.06.2016,Выборг-1,68.0
13.05.2015,Махачкала-1,72.0
09.12.2014,Сыктывкар-2,63.0
08.03.2014,Сарапул-1,155.0
28.07.2015,Смоленск-3,70.0
29.06.2014,Долгопрудный-1,96.0
30.03.2015,Белгород-1,79.0
18.07.2016,Балашиха-1,83.0
17.10.2015,Смоленск-3,116.0
22.08.2016,Лениногорск-1,51.0
25.09.2016,Зеленоград-1,151.0
27.11.2015,Комсомольск-на-Амуре-1,114.0
25.02.2016,Березники-1,78.0
09.06.2016,Таганрог-1,232.0
25.02.2016,Майкоп-1,84.0
24.05.2016,Березники-1,69.0
15.08.2014,Самара-1,129.0
06.03.2016,Сыктывкар-6,5.0
24.09.2016,Таганрог-1,342.0
18.11.2015,Челябинск-1,129.0
13.02.2013,Сыктывкар-2,31.0
01.08.2016,Пушкино-1,52.0
21.09.2012,Ухта-1,111.0
08.10.2015,Одинцово-1,29.0
27.07.2015,Нижнекамск-1,51.0
31.03.2016,Лобня-1,76.0
05.10.2016,Северск-1,50.0
01.06.2016,Челябинск-2,131.0
08.08.2016,Новокуйбышевск-1,68.0
10.05.2015,Бугульма-1,78.0
15.02.2016,Ленинск-Кузнецкий-1,31.0
25.10.2013,Самара-2,100.0
03.11.2014,Белгород-1,106.0
01.06.2015,Ульяновск-1,69.0
15.08.2016,Гатчина-1,98.0
27.03.2016,Бугульма-1,104.0
10.06.2015,Мытищи-1,34.0
01.01.2014,Самара-2,79.0
02.03.2014,Долгопрудный-1,30.0
07.11.2015,Майкоп-1,134.0
07.07.2016,Ангарск-1,63.0
04.07.2014,Таганрог-1,143.0
02.03.2016,Саратов-1,85.0
04.02.2016,Сыктывкар-1,244.0
04.01.2015,Альметьевск-1,127.0
24.04.2016,Москва 1-1,148.0
16.07.2016,Махачкала-1,138.0
16.02.2016,Москва 1-1,54.0
28.12.2015,Железнодорожный-1,65.0
19.10.2015,Уссурийск-1,67.0
19.01.2016,Муром-1,50.0
08.02.2014,Ульяновск-1,102.0
03.07.2016,Уссурийск-1,171.0
03.06.2016,Гатчина-2,58.0
03.03.2016,Сыктывкар-1,189.0
19.06.2013,Сыктывкар-2,29.0
18.08.2016,Шахты-1,49.0
07.02.2015,Долгопрудный-1,277.0
01.07.2016,Одинцово-1,173.0
01.03.2014,Долгопрудный-1,35.0
06.09.2016,Астрахань-1,79.0
09.06.2015,Майкоп-1,80.0
30.03.2016,Тольятти-1,132.0
23.05.2014,Ульяновск-1,45.0
06.08.2016,Нижневартовск-1,75.0
11.07.2016,Салават-1,9.0
11.01.2016,Нижневартовск-1,41.0
22.02.2016,Зеленоград-1,109.0
21.11.2014,Нижнекамск-1,29.0
07.02.2016,Махачкала-1,192.0
16.01.2015,Смоленск-3,81.0
16.07.2016,Самара-1,275.0
01.09.2016,Новоалтайск-1,42.0
18.02.2016,Калуга-1,106.0
09.11.2012,Сыктывкар-1,339.0
14.04.2016,Химки-1,125.0
03.02.2016,Сыктывкар-3,120.0
21.05.2016,Ачинск-1,124.0
15.01.2015,Октябрьский-1,64.0
15.10.2014,Смоленск-1,150.0
13.06.2016,Сыктывкар-4,81.0
08.08.2014,Сыктывкар-3,115.0
14.09.2015,Домодедово-1,40.0
22.06.2016,Белгород-1,102.0
11.02.2016,Самара-3,191.0
22.12.2015,Махачкала-1,97.0
05.03.2016,Самара-2,440.0
28.09.2016,Мытищи-1,74.0
05.01.2013,Сыктывкар-2,31.0
10.09.2015,Таганрог-1,115.0
09.12.2013,Смоленск-1,114.0
27.08.2015,Сыктывкар-1,209.0
04.10.2013,Смоленск-1,108.0
03.08.2012,Ухта-1,50.0
31.08.2015,Королев-1,82.0
27.06.2014,Сыктывкар-3,149.0
10.08.2015,Нижневартовск-1,23.0
15.02.2015,Ростов-на-Дону-1,73.0
26.02.2015,Сыктывкар-3,67.0
05.09.2015,Ачинск-1,116.0
15.09.2015,Ульяновск-2,123.0
16.05.2016,Нефтекамск-1,47.0
16.03.2016,Самара-3,178.0
02.02.2016,Мытищи-1,51.0
28.01.2015,Альметьевск-1,45.0
22.07.2016,Ростов-на-Дону-3,114.0
24.06.2014,Долгопрудный-1,88.0
01.03.2016,Всеволожск-1,40.0
22.11.2015,Балашиха-1,56.0
22.03.2015,Самара-1,101.0
27.05.2016,Ангарск-1,118.0
21.04.2016,Ангарск-1,46.0
13.10.2016,Москва 1-5,26.0
14.10.2016,Радужный-1,61.0
20.09.2015,Колпино-1,99.0
12.09.2015,Калининград-1,134.0
20.06.2016,Березники-1,93.0
06.06.2015,Калининград-1,36.0
22.11.2015,Калининград-1,115.0
02.09.2016,Калининград-2,92.0
29.09.2016,Астрахань-1,73.0
26.08.2016,Лениногорск-1,45.0
03.07.2016,Астрахань-1,41.0
09.06.2014,Сыктывкар-3,95.0
24.06.2016,Бугульма-1,140.0
06.06.2016,Сыктывкар-4,36.0
07.06.2016,Сыктывкар-4,37.0
28.04.2014,Долгопрудный-1,92.0
10.07.2016,Смоленск-1,197.0
27.12.2015,Астрахань-1,55.0
11.12.2015,Таганрог-1,230.0
06.10.2016,Выборг-1,45.0
08.10.2014,Челябинск-1,44.0
10.08.2015,Самара-2,180.0
14.02.2016,Смоленск-3,201.0
11.06.2016,Ухта-1,376.0
01.07.2015,Абакан-1,35.0
06.01.2013,Челябинск-1,47.0
10.05.2013,Белгород-1,68.0
25.08.2013,Смоленск-1,97.0
14.09.2015,Тюмень-1,81.0
24.07.2014,Долгопрудный-1,78.0
25.09.2016,Тверь-1,156.0
13.01.2015,Нижнекамск-1,16.0
03.03.2016,Ульяновск-2,174.0
19.05.2015,Махачкала-1,74.0
28.07.2013,Белгород-1,81.0
09.01.2016,Сыктывкар-4,87.0
01.07.2015,Сыктывкар-5,31.0
14.12.2014,Смоленск-2,91.0
16.09.2016,Благовещенск-1,117.0
04.06.2016,Ростов-на-Дону-2,181.0
11.07.2016,Тюмень-1,136.0
08.01.2016,Химки-1,161.0
28.08.2015,Новороссийск-1,59.0
23.06.2016,Салават-1,36.0
03.04.2016,Гатчина-1,111.0
20.06.2016,Зеленоград-1,114.0
20.06.2016,Сыктывкар-1,197.0
19.03.2015,Таганрог-1,135.0
24.04.2016,Ростов-на-Дону-1,183.0
20.01.2015,Ростов-на-Дону-1,65.0
21.07.2015,Сарапул-1,80.0
13.03.2014,Октябрьский-1,75.0
09.09.2016,Лениногорск-1,35.0
23.03.2014,Октябрьский-1,79.0
25.09.2016,Салават-1,60.0
07.07.2014,Сарапул-1,85.0
01.05.2013,Смоленск-1,92.0
18.08.2015,Махачкала-1,128.0
18.12.2013,Ухта-1,105.0
02.08.2015,Челябинск-1,101.0
14.06.2016,Комсомольск-на-Амуре-1,123.0
15.11.2014,Белгород-1,132.0
10.10.2013,Челябинск-1,76.0
14.09.2016,Калининград-1,68.0
13.02.2015,Самара-2,256.0
01.08.2015,Самара-2,292.0
14.03.2016,Чайковский-1,43.0
09.10.2015,Химки-1,188.0
22.09.2016,Ухта-1,205.0
04.10.2016,Калуга-1,143.0
05.06.2016,Бугульма-1,134.0
30.06.2016,Белгород-1,92.0
21.09.2015,Муром-1,31.0
19.12.2014,Королев-1,27.0
05.01.2015,Таганрог-1,217.0
05.06.2016,Казань-1,113.0
30.07.2016,Электросталь-1,46.0
18.05.2015,Королев-1,89.0
09.10.2015,Абакан-1,77.0
03.12.2012,Самара-1,40.0
03.11.2014,Сыктывкар-1,332.0
09.12.2015,Всеволожск-1,31.0
24.01.2015,Нижнекамск-1,27.0
22.09.2015,Реутов-1,42.0
08.12.2013,Ухта-1,135.0
08.01.2015,Ульяновск-1,125.0
11.10.2013,Белгород-1,67.0
08.08.2015,Таганрог-1,170.0
14.10.2015,Ачинск-1,58.0
10.06.2016,Долгопрудный-1,249.0
17.08.2012,Ухта-1,128.0
24.08.2016,Уфа-1,62.0
29.09.2015,Альметьевск-1,69.0
17.11.2015,Калининград-1,76.0
20.05.2014,Энгельс-1,18.0
17.10.2015,Нижнекамск-1,76.0
19.09.2014,Ухта-1,198.0
01.02.2016,Самара-2,189.0
03.03.2013,Смоленск-1,128.0
19.06.2015,Ульяновск-1,96.0
24.07.2016,Комсомольск-на-Амуре-1,221.0
01.08.2015,Калининград-1,66.0
09.11.2015,Калуга-1,53.0
06.06.2016,Уссурийск-1,165.0
25.07.2012,Сыктывкар-1,236.0
08.05.2014,Самара-1,171.0
20.03.2015,Смоленск-3,78.0
06.10.2016,Саратов-1,126.0
02.09.2015,Чайковский-1,54.0
26.09.2016,Сыктывкар-4,29.0
