Date,Point,Count
06.05.2016,Сыктывкар-6,5
14.11.2015,Мытищи-1,123
01.08.2016,Вологда-1,61
19.04.2013,Белгород-1,51
03.05.2014,Сыктывкар-2,48
07.04.2016,Уссурийск-1,129
11.08.2016,Сочи-1,206
03.01.2016,Таганрог-1,259
29.08.2016,Петрозаводск-1,61
01.03.2015,Самара-1,95
03.05.2014,Сыктывкар-1,240
01.03.2016,Вологда-1,44
11.08.2016,Мытищи-1,81
14.10.2014,Сыктывкар-2,89
20.05.2016,Смоленск-1,212
31.07.2014,Самара-2,162
27.03.2015,Майкоп-1,99
19.03.2016,Королев-1,241
27.05.2014,Сыктывкар-2,46
17.08.2016,Домодедово-1,80
30.08.2016,Нефтекамск-1,53
22.12.2012,Сарапул-1,35
06.07.2015,Ачинск-1,50
03.06.2015,Калининград-1,28
19.07.2016,Электросталь-1,42
12.06.2016,Ангарск-1,101
26.04.2015,Махачкала-1,92
27.04.2014,Сыктывкар-1,250
03.10.2015,Самара-3,341
13.06.2016,Реутов-1,77
08.05.2016,Ангарск-1,64
15.07.2016,Ростов-на-Дону-3,100
05.07.2016,Тюмень-1,145
29.08.2015,Королев-1,75
27.04.2014,Абакан-1,2
01.04.2016,Ленинск-Кузнецкий-1,55
04.04.2015,Химки-1,84
27.03.2013,Сарапул-1,38
07.07.2016,Самара-3,291
05.05.2013,Смоленск-1,65
17.07.2012,Сыктывкар-1,242
04.04.2016,Зеленоград-1,71
03.04.2016,Альметьевск-1,79
27.11.2015,Саратов-1,175
29.12.2012,Белгород-1,30
25.02.2016,Ангарск-1,39
02.04.2016,Самара-2,447
23.11.2014,Самара-1,112
20.02.2013,Ухта-1,75
20.10.2014,Ульяновск-1,41
04.04.2016,Сургут-1,141
10.05.2016,Энгельс-1,57
21.09.2016,Новоалтайск-1,36
03.12.2015,Смоленск-3,32
13.03.2016,Сыктывкар-2,117
12.02.2013,Смоленск-1,97
05.03.2016,Сыктывкар-3,176
30.09.2016,Махачкала-1,111
29.09.2015,Новороссийск-1,69
07.09.2016,Казань-1,130
13.02.2015,Сыктывкар-2,102
22.11.2015,Саратов-1,111
23.07.2015,Ульяновск-2,139
18.08.2016,Абакан-1,67
20.02.2016,Ангарск-1,48
20.02.2016,Реутов-1,138
23.02.2015,Сыктывкар-2,169
12.07.2015,Мытищи-1,44
14.06.2016,Нахабино-1,55
10.05.2016,Ханты-Мансийск-1,38
26.09.2016,Нижний Новгород-1,132
29.07.2016,Балашиха-1,109
12.09.2015,Тюмень-1,202
17.09.2015,Долгопрудный-1,132
03.05.2013,Ухта-1,81
19.05.2016,Абакан-1,55
30.06.2013,Смоленск-1,102
08.08.2015,Тюмень-1,146
23.08.2016,Лениногорск-1,51
03.09.2016,Реутов-1,159
06.09.2015,Сыктывкар-5,27
21.07.2015,Таганрог-1,116
22.06.2016,Балашиха-1,97
05.03.2015,Октябрьский-1,49
10.07.2016,Домодедово-1,78
02.05.2014,Смоленск-1,188
29.03.2014,Сарапул-1,103
15.11.2015,Королев-1,155
09.10.2015,Октябрьский-1,106
01.10.2015,Новороссийск-1,80
17.06.2015,Самара-4,158
24.12.2015,Ангарск-1,35
21.03.2016,Новороссийск-1,123
14.05.2015,Смоленск-3,49
24.10.2014,Самара-2,234
06.09.2015,Ульяновск-1,77
13.01.2016,Муром-1,52
22.09.2016,Самара-4,266
01.10.2015,Смоленск-2,108
03.06.2016,Сыктывкар-3,139
24.10.2015,Белгород-1,115
28.08.2014,Самара-1,115
26.08.2014,Сыктывкар-2,104
21.04.2016,Смоленск-3,49
29.07.2014,Таганрог-1,96
04.01.2016,Ульяновск-1,179
28.08.2013,Белгород-1,67
05.03.2016,Королев-1,155
22.01.2015,Сарапул-1,53
09.12.2015,Ульяновск-1,88
30.06.2016,Смоленск-2,180
04.11.2014,Ухта-1,216
05.04.2015,Сарапул-1,67
28.03.2016,Гатчина-2,32
08.06.2015,Химки-1,48
03.07.2013,Белгород-1,51
14.11.2013,Ульяновск-1,46
13.09.2015,Сыктывкар-4,70
23.05.2014,Абакан-1,116
24.06.2016,Ухта-1,336
19.01.2015,Энгельс-1,30
26.05.2015,Самара-3,209
27.01.2016,Ульяновск-2,162
24.05.2016,Саратов-1,120
26.07.2016,Тобольск-1,88
05.10.2016,Салават-1,33
01.04.2016,Петрозаводск-1,21
21.06.2016,Самара-2,236
12.01.2016,Муром-1,51
07.07.2013,Смоленск-1,78
21.03.2015,Смоленск-3,107
20.05.2016,Чайковский-1,80
23.11.2014,Самара-2,218
19.12.2015,Муром-1,89
26.04.2016,Самара-4,206
03.12.2014,Самара-2,119
16.03.2016,Чайковский-1,48
10.05.2016,Ростов-на-Дону-1,111
26.04.2016,Комсомольск-на-Амуре-1,130
07.03.2015,Долгопрудный-1,261
18.09.2015,Смоленск-3,48
05.07.2014,Ухта-1,165
08.10.2015,Сыктывкар-5,17
12.02.2016,Долгопрудный-1,308
21.02.2016,Комсомольск-на-Амуре-1,161
09.10.2016,Новокуйбышевск-1,672
25.04.2016,Сыктывкар-4,36
02.02.2015,Сыктывкар-3,69
14.08.2013,Самара-2,22
06.12.2015,Домодедово-1,90
01.02.2016,Смоленск-3,48
11.10.2016,Вельск-1,35
14.04.2016,Мытищи-1,82
03.07.2015,Сыктывкар-2,133
15.10.2016,Тюмень-2,253
11.10.2016,Абинск-1,41
10.11.2014,Самара-3,100
14.05.2015,Смоленск-2,111
25.06.2015,Таганрог-1,163
23.06.2016,Ульяновск-1,65
01.03.2016,Челябинск-2,76
25.03.2015,Абакан-1,47
03.04.2016,Сургут-1,210
23.09.2016,Абинск-1,87
25.02.2015,Смоленск-2,92
04.10.2016,Одинцово-1,234
31.12.2013,Ульяновск-1,62
14.01.2016,Калининград-1,81
15.03.2016,Домодедово-1,44
29.02.2016,Железнодорожный-1,69
15.08.2016,Смоленск-2,167
06.09.2016,Благовещенск-1,62
20.09.2016,Самара-2,213
19.10.2016,Тюмень-1,121
09.04.2016,Нижневартовск-1,105
01.11.2015,Смоленск-2,160
06.09.2014,Долгопрудный-1,233
16.02.2016,Тюмень-1,95
13.11.2014,Нижнекамск-1,3
08.12.2015,Бугульма-1,87
08.07.2015,Березники-1,24
24.07.2016,Ленинск-Кузнецкий-1,75
29.01.2016,Лобня-1,71
04.01.2013,Челябинск-1,41
25.06.2016,Ленинск-Кузнецкий-1,58
20.09.2016,Благовещенск-1,49
13.11.2015,Одинцово-1,106
15.03.2014,Ульяновск-1,139
25.04.2014,Красноярск-1,34
11.06.2016,Ухта-2,78
20.12.2014,Ульяновск-2,133
10.09.2014,Абакан-1,39
18.10.2016,Комсомольск-на-Амуре-2,23
11.07.2016,Одинцово-1,99
03.02.2016,Октябрьский-1,82
25.04.2016,Ачинск-1,75
10.08.2013,Ухта-1,127
26.09.2014,Сарапул-1,110
04.06.2016,Самара-1,314
05.10.2016,Всеволожск-1,76
01.08.2014,Абакан-1,75
25.04.2016,Тверь-1,30
27.09.2013,Сыктывкар-2,57
16.02.2013,Сарапул-1,55
22.01.2013,Сыктывкар-2,27
05.09.2016,Альметьевск-1,48
23.10.2013,Самара-1,81
22.09.2015,Королев-1,70
03.08.2015,Махачкала-1,109
08.11.2015,Мытищи-1,62
16.11.2014,Таганрог-1,132
04.07.2015,Новороссийск-1,46
22.09.2016,Колпино-1,86
03.09.2014,Ульяновск-2,59
30.07.2015,Махачкала-1,152
25.06.2015,Королев-1,55
21.09.2016,Мытищи-1,75
02.05.2016,Гатчина-2,76
17.09.2016,Ульяновск-1,204
08.04.2015,Королев-1,29
10.05.2016,Тверь-1,46
08.01.2016,Самара-3,327
11.06.2016,Тольятти-1,285
01.07.2014,Таганрог-1,104
09.03.2016,Ханты-Мансийск-1,31
06.05.2015,Сыктывкар-5,60
22.08.2016,Уссурийск-1,140
16.06.2015,Королев-1,58
15.06.2016,Октябрьский-1,81
14.09.2015,Астрахань-1,50
13.10.2015,Самара-2,142
24.03.2015,Челябинск-1,67
31.08.2016,Ростов-на-Дону-1,184
26.09.2012,Смоленск-1,67
28.05.2015,Ухта-1,189
25.09.2016,Королев-1,157
04.10.2016,Энгельс-1,25
16.06.2016,Балаково-1,76
15.07.2016,Астрахань-1,97
09.04.2016,Калуга-1,163
11.10.2016,Москва 1-1,59
12.02.2016,Новороссийск-1,142
06.12.2012,Сыктывкар-2,18
30.07.2016,Тольятти-1,248
04.04.2015,Королев-1,77
29.06.2016,Челябинск-2,113
17.03.2016,Химки-1,101
19.05.2016,Выборг-1,62
22.04.2016,Ленинск-Кузнецкий-1,43
25.06.2015,Волжский-1,41
13.06.2012,Сыктывкар-2,21
25.06.2015,Смоленск-2,158
20.11.2015,Одинцово-1,105
20.12.2015,Реутов-1,88
16.08.2016,Таганрог-1,211
16.07.2016,Самара-2,296
26.09.2016,Сыктывкар-3,77
14.10.2015,Вологда-1,29
30.07.2015,Муром-1,28
16.03.2013,Самара-1,118
29.07.2016,Ухта-1,443
14.03.2014,Белгород-1,120
30.12.2012,Сарапул-1,49
07.02.2016,Муром-1,50
13.03.2015,Самара-1,148
24.07.2016,Вельск-1,76
06.02.2016,Ульяновск-1,133
30.08.2015,Муром-1,50
31.03.2016,Ульяновск-1,95
29.03.2016,Березники-1,48
03.06.2016,Самара-1,325
14.07.2016,Майкоп-1,85
23.08.2016,Сыктывкар-2,80
28.03.2016,Нефтекамск-1,51
15.06.2015,Энгельс-1,30
29.03.2016,Зеленоград-1,62
13.09.2016,Реутов-1,107
01.09.2016,Гатчина-2,117
09.08.2015,Калининград-1,95
08.08.2015,Мытищи-1,56
10.03.2015,Нижнекамск-1,24
07.08.2016,Долгопрудный-1,268
02.10.2016,Колпино-1,100
19.09.2016,Химки-1,146
15.03.2013,Сыктывкар-1,372
03.07.2016,Самара-1,229
01.04.2016,Балаково-1,40
08.02.2015,Самара-2,754
23.08.2014,Белгород-1,130
30.07.2015,Абакан-1,57
17.07.2016,Благовещенск-1,60
22.02.2016,Калуга-1,162
26.12.2015,Нижнекамск-1,159
01.04.2016,Сыктывкар-6,4
02.04.2016,Смоленск-3,162
30.01.2016,Всеволожск-1,49
07.12.2014,Абакан-1,75
02.08.2016,Гатчина-1,76
07.02.2016,Одинцово-1,126
26.09.2016,Королев-1,82
25.09.2016,Калуга-1,185
26.04.2016,Щелково-1,39
07.07.2016,Новоалтайск-1,21
16.06.2016,Калининград-2,129
28.08.2014,Сыктывкар-4,94
14.05.2016,Тюмень-2,79
12.05.2016,Сыктывкар-4,40
16.07.2016,Салават-1,42
11.09.2014,Ухта-1,136
23.12.2015,Муром-1,35
28.09.2016,Нижнекамск-1,113
02.08.2014,Таганрог-1,92
13.10.2015,Челябинск-1,96
02.03.2015,Альметьевск-1,27
01.06.2016,Майкоп-1,145
07.07.2016,Белгород-1,107
03.01.2015,Абакан-1,69
17.06.2016,Благовещенск-1,69
16.12.2015,Ачинск-1,52
23.08.2016,Махачкала-1,113
01.07.2015,Махачкала-1,101
16.10.2016,Тверь-1,179
02.05.2016,Сыктывкар-1,179
21.01.2016,Реутов-1,63
22.12.2015,Сыктывкар-4,39
10.03.2015,Тюмень-1,42
23.08.2015,Ачинск-1,119
17.11.2015,Сыктывкар-1,156
31.03.2015,Альметьевск-1,54
06.04.2016,Сарапул-1,25
28.01.2015,Челябинск-1,58
31.07.2016,Сыктывкар-2,95
22.07.2013,Сыктывкар-1,293
03.07.2016,Электросталь-1,28
09.04.2013,Самара-1,43
17.04.2014,Сарапул-1,57
15.02.2016,Калининград-1,74
19.04.2016,Гатчина-2,30
09.10.2015,Самара-3,317
02.07.2015,Белгород-1,69
05.10.2016,Самара-1,228
21.10.2014,Красноярск-1,8
09.07.2016,Железнодорожный-1,194
23.03.2016,Новороссийск-1,97
10.08.2016,Выборг-1,58
26.04.2016,Октябрьский-1,69
19.06.2015,Майкоп-1,98
29.10.2014,Белгород-1,60
22.07.2016,Щелково-1,54
28.12.2015,Сыктывкар-3,105
01.10.2016,Долгопрудный-1,413
22.06.2016,Сургут-1,170
16.10.2016,Краснодар-2,60
13.10.2013,Сарапул-1,66
23.07.2015,Нижневартовск-1,16
02.05.2016,Мытищи-1,93
19.07.2016,Майкоп-1,126
27.09.2014,Сыктывкар-2,146
22.11.2014,Самара-2,270
08.06.2016,Гатчина-2,46
24.08.2015,Новороссийск-1,61
12.10.2015,Сыктывкар-1,208
28.06.2016,Смоленск-3,70
29.09.2016,Ухта-2,28
06.08.2015,Муром-1,58
25.12.2015,Сыктывкар-2,128
15.05.2016,Выборг-1,78
03.08.2015,Смоленск-1,138
02.05.2016,Балашиха-1,109
20.08.2015,Новороссийск-1,80
28.12.2015,Абакан-1,89
09.10.2015,Тюмень-1,130
30.08.2016,Ленинск-Кузнецкий-1,76
14.05.2016,Челябинск-1,176
21.01.2016,Ангарск-1,37
11.07.2016,Тольятти-1,203
21.04.2013,Самара-1,78
10.03.2015,Майкоп-1,54
22.02.2015,Сыктывкар-4,88
05.05.2014,Ухта-1,126
10.03.2015,Октябрьский-1,58
18.10.2016,Калининград-1,111
06.12.2015,Нижнекамск-1,103
07.08.2016,Казань-1,150
18.10.2013,Самара-1,120
06.09.2015,Калининград-1,79
29.06.2016,Новоалтайск-1,14
18.07.2015,Новороссийск-1,45
14.09.2012,Ухта-1,122
16.10.2016,Москва 1-1,169
29.06.2016,Новочебоксарск-1,42
17.07.2016,Химки-1,139
14.12.2012,Сыктывкар-2,28
02.10.2014,Октябрьский-1,78
07.03.2016,Саратов-1,139
15.10.2015,Комсомольск-на-Амуре-1,45
21.08.2016,Белгород-1,55
13.08.2013,Самара-2,26
23.05.2016,Благовещенск-1,55
11.08.2014,Челябинск-1,42
15.03.2016,Бугульма-1,52
10.06.2014,Долгопрудный-1,94
14.10.2016,Ульяновск-1,181
13.08.2015,Колпино-1,43
12.01.2015,Сыктывкар-2,84
24.08.2016,Муром-1,45
22.07.2016,Самара-4,371
05.08.2015,Таганрог-1,105
08.07.2015,Королев-1,39
07.07.2016,Самара-4,250
06.05.2014,Долгопрудный-1,54
28.02.2016,Балаково-1,25
13.02.2016,Самара-4,365
27.06.2016,Таганрог-1,244
19.04.2012,Сыктывкар-1,152
29.06.2014,Смоленск-1,188
25.12.2015,Колпино-1,164
19.03.2015,Тюмень-1,44
12.06.2016,Комсомольск-на-Амуре-1,220
30.01.2015,Ростов-на-Дону-1,67
01.02.2016,Всеволожск-1,25
12.09.2016,Домодедово-1,57
02.03.2015,Химки-1,47
21.12.2015,Энгельс-1,32
17.01.2016,Вологда-1,59
20.05.2016,Выборг-1,66
17.10.2016,Нижневартовск-1,59
09.05.2015,Ульяновск-2,197
19.12.2015,Ангарск-1,59
20.04.2013,Белгород-1,45
20.05.2016,Ачинск-1,155
15.03.2016,Самара-3,180
20.08.2016,Сыктывкар-5,50
09.03.2016,Щелково-1,18
04.06.2015,Белгород-1,45
06.02.2016,Бугульма-1,98
10.10.2016,Выборг-1,72
14.04.2016,Октябрьский-1,88
01.10.2016,Махачкала-2,42
16.02.2016,Гатчина-1,51
24.02.2016,Нахабино-1,33
30.01.2016,Лобня-1,66
14.11.2014,Сыктывкар-3,135
29.06.2016,Комсомольск-на-Амуре-1,125
10.10.2014,Сыктывкар-1,279
10.10.2016,Одинцово-1,103
01.10.2015,Одинцово-1,59
04.07.2015,Долгопрудный-1,202
28.08.2015,Чайковский-1,70
09.02.2014,Ульяновск-1,98
19.01.2016,Нижнекамск-1,57
09.04.2014,Октябрьский-1,61
01.10.2015,Чайковский-1,32
11.06.2016,Альметьевск-1,104
14.04.2016,Сыктывкар-3,71
07.10.2016,Альметьевск-1,106
20.07.2016,Салават-1,29
10.07.2016,Шахты-1,72
17.10.2013,Сарапул-1,58
01.05.2016,Шахты-1,52
03.04.2013,Смоленск-1,85
16.07.2013,Сыктывкар-2,44
19.12.2015,Сыктывкар-3,208
29.09.2012,Смоленск-1,78
25.08.2013,Белгород-1,88
11.03.2016,Долгопрудный-1,218
13.10.2015,Тюмень-1,88
14.09.2016,Абакан-1,50
19.09.2015,Сыктывкар-2,113
14.05.2014,Самара-2,100
17.04.2015,Сыктывкар-2,96
30.01.2016,Калининград-1,131
07.12.2015,Самара-4,193
24.10.2014,Ульяновск-1,99
27.12.2014,Сыктывкар-3,202
26.11.2015,Сарапул-1,35
09.06.2016,Ачинск-1,71
03.09.2016,Махачкала-1,91
01.01.2016,Колпино-1,80
08.09.2012,Смоленск-1,75
06.11.2015,Астрахань-1,49
05.05.2016,Сыктывкар-6,5
01.10.2014,Октябрьский-1,72
30.05.2016,Самара-1,204
20.03.2012,Сыктывкар-1,104
09.09.2016,Красногорск-1,112
08.06.2016,Энгельс-1,48
13.07.2014,Сарапул-1,109
01.07.2015,Энгельс-1,41
23.04.2013,Смоленск-1,45
03.03.2013,Сарапул-1,61
22.11.2013,Ульяновск-1,85
30.10.2015,Калининград-1,89
11.02.2016,Челябинск-1,120
04.10.2016,Челябинск-1,117
12.06.2016,Ростов-на-Дону-2,144
05.05.2016,Выборг-1,45
08.04.2015,Ульяновск-2,95
11.09.2015,Ульяновск-1,76
02.09.2015,Челябинск-1,100
23.06.2015,Махачкала-1,101
19.04.2016,Мытищи-1,47
12.06.2016,Белгород-1,114
13.08.2015,Белгород-1,87
28.03.2014,Сыктывкар-1,299
29.09.2016,Екатеринбург-1,17
11.12.2015,Березники-1,97
29.03.2016,Мытищи-1,41
10.12.2015,Гатчина-2,41
25.02.2015,Майкоп-1,58
10.09.2016,Самара-5,271
20.02.2016,Ханты-Мансийск-1,55
23.01.2015,Энгельс-1,36
23.11.2015,Мытищи-1,41
21.04.2013,Челябинск-1,76
29.03.2016,Челябинск-1,103
01.02.2016,Смоленск-2,114
01.02.2016,Королев-1,61
10.05.2015,Майкоп-1,82
11.10.2015,Бугульма-1,134
26.06.2016,Майкоп-1,94
07.08.2016,Балаково-1,65
10.03.2013,Челябинск-1,58
15.01.2015,Нижнекамск-1,31
02.06.2014,Сыктывкар-2,49
25.02.2016,Железнодорожный-1,72
12.10.2016,Калининград-1,98
27.08.2014,Сыктывкар-3,102
11.07.2015,Сыктывкар-5,38
24.05.2016,Смоленск-3,48
04.03.2016,Сургут-1,308
05.07.2013,Сарапул-1,48
17.03.2014,Самара-1,66
01.09.2016,Смоленск-1,308
07.07.2015,Майкоп-1,56
14.05.2016,Смоленск-1,233
29.11.2013,Смоленск-1,146
16.05.2016,Самара-5,60
10.12.2015,Ульяновск-1,68
16.09.2016,Балашиха-1,134
28.06.2016,Шахты-1,60
24.03.2014,Сарапул-1,50
07.09.2016,Ленинск-Кузнецкий-1,31
21.12.2015,Смоленск-3,45
22.08.2015,Ухта-1,222
21.10.2015,Махачкала-1,87
27.07.2015,Нижневартовск-1,12
27.04.2015,Долгопрудный-1,112
23.06.2016,Муром-1,39
02.06.2013,Сарапул-1,51
27.05.2016,Зеленоград-1,188
12.01.2015,Самара-1,109
01.09.2016,Железнодорожный-1,308
18.03.2015,Белгород-1,62
07.09.2016,Новоалтайск-1,10
18.05.2013,Сарапул-1,75
27.02.2016,Ульяновск-1,155
27.11.2015,Смоленск-3,68
18.08.2014,Абакан-1,47
23.06.2016,Сыктывкар-3,109
22.01.2015,Сыктывкар-3,66
31.10.2015,Комсомольск-на-Амуре-1,112
11.10.2016,Тверь-1,106
03.12.2013,Челябинск-1,50
09.12.2014,Челябинск-1,57
21.04.2016,Сыктывкар-6,7
11.10.2015,Белгород-1,67
20.03.2015,Абакан-1,72
14.10.2014,Сыктывкар-1,207
14.10.2016,Бугульма-1,104
03.11.2015,Самара-4,250
06.09.2015,Ростов-на-Дону-2,73
07.01.2015,Ульяновск-1,154
29.06.2016,Сыктывкар-6,3
08.10.2016,Шахты-1,93
27.08.2015,Бугульма-1,127
09.12.2015,Саратов-1,76
28.05.2015,Абакан-1,46
19.07.2015,Тюмень-1,101
08.05.2016,Нижний Новгород-1,68
17.02.2014,Сыктывкар-4,45
11.07.2016,Смоленск-1,161
03.07.2015,Уссурийск-1,71
06.07.2016,Нижнекамск-1,71
29.06.2016,Тобольск-1,85
17.06.2016,Сыктывкар-6,7
26.03.2015,Ульяновск-2,83
08.04.2015,Сарапул-1,33
31.05.2014,Красноярск-1,47
02.12.2013,Ухта-1,114
30.08.2015,Челябинск-1,115
17.01.2015,Сыктывкар-2,129
19.12.2015,Всеволожск-1,57
03.09.2014,Долгопрудный-1,91
15.09.2016,Калининград-2,100
02.02.2016,Калининград-1,60
15.04.2016,Самара-1,284
27.08.2016,Калининград-1,147
26.01.2016,Ангарск-1,40
07.03.2015,Ухта-1,362
13.12.2015,Самара-4,286
01.12.2014,Ульяновск-2,91
18.07.2016,Химки-1,150
15.05.2016,Тюмень-1,132
01.04.2016,Ангарск-1,60
11.09.2016,Самара-4,365
30.03.2014,Октябрьский-1,98
21.05.2013,Сыктывкар-2,34
29.08.2016,Муром-1,58
10.06.2015,Тюмень-1,85
05.07.2016,Салават-1,22
01.08.2013,Сарапул-1,90
28.01.2016,Всеволожск-1,42
18.06.2016,Ухта-2,55
06.10.2014,Энгельс-1,28
16.10.2016,Самара-5,241
12.04.2014,Октябрьский-1,84
25.05.2016,Балашиха-1,102
30.10.2014,Самара-2,176
04.06.2015,Смоленск-3,57
29.05.2014,Сыктывкар-1,185
18.08.2014,Красноярск-1,14
28.09.2016,Пушкино-1,60
02.11.2015,Тюмень-1,98
20.06.2016,Вельск-1,61
20.06.2015,Октябрьский-1,87
01.09.2014,Октябрьский-1,220
10.02.2016,Челябинск-2,85
23.07.2016,Уфа-1,47
01.01.2016,Челябинск-1,108
21.06.2016,Новочебоксарск-1,46
28.09.2016,Шахты-1,58
02.05.2015,Сыктывкар-5,51
25.05.2015,Долгопрудный-1,183
30.09.2016,Калининград-1,116
04.04.2015,Абакан-1,86
16.09.2016,Альметьевск-1,84
08.10.2015,Муром-1,51
24.02.2016,Тюмень-1,119
16.01.2014,Октябрьский-1,53
21.08.2016,Щелково-1,45
28.03.2015,Челябинск-1,147
17.03.2016,Балаково-1,38
24.11.2014,Сыктывкар-2,64
16.08.2016,Красногорск-1,62
27.08.2016,Нефтекамск-1,48
21.06.2016,Гатчина-2,50
24.07.2016,Королев-1,106
06.05.2016,Балаково-1,69
11.03.2013,Ухта-1,74
17.06.2016,Смоленск-2,192
22.05.2015,Химки-1,98
21.11.2015,Калуга-1,130
18.06.2013,Сыктывкар-2,29
27.03.2016,Москва 1-1,107
07.08.2016,Радужный-1,45
27.10.2014,Ульяновск-2,64
28.09.2016,Лениногорск-1,25
17.04.2016,Сургут-1,219
28.05.2013,Смоленск-2,20
10.10.2016,Москва 1-3,26
12.07.2014,Энгельс-1,38
21.03.2016,Астрахань-1,43
30.08.2014,Октябрьский-1,114
12.09.2016,Новочебоксарск-1,30
02.07.2015,Смоленск-2,108
02.01.2016,Волжский-1,139
07.08.2016,Зеленоград-1,134
28.09.2013,Белгород-1,95
06.06.2013,Смоленск-2,15
28.07.2015,Химки-1,77
02.09.2016,Абакан-1,68
25.09.2016,Новоалтайск-1,19
22.02.2016,Саратов-1,109
25.11.2015,Таганрог-1,138
16.11.2015,Майкоп-1,91
17.09.2015,Абакан-1,56
16.07.2015,Самара-4,244
16.05.2016,Чайковский-1,38
14.06.2016,Выборг-1,68
13.05.2015,Махачкала-1,72
09.12.2014,Сыктывкар-2,63
08.03.2014,Сарапул-1,155
28.07.2015,Смоленск-3,70
29.06.2014,Долгопрудный-1,96
30.03.2015,Белгород-1,79
18.07.2016,Балашиха-1,83
17.10.2015,Смоленск-3,116
22.08.2016,Лениногорск-1,51
25.09.2016,Зеленоград-1,151
27.11.2015,Комсомольск-на-Амуре-1,114
25.02.2016,Березники-1,78
09.06.2016,Таганрог-1,232
25.02.2016,Майкоп-1,84
24.05.2016,Березники-1,69
15.08.2014,Самара-1,129
06.03.2016,Сыктывкар-6,5
24.09.2016,Таганрог-1,342
18.11.2015,Челябинск-1,129
13.02.2013,Сыктывкар-2,31
01.08.2016,Пушкино-1,52
21.09.2012,Ухта-1,111
08.10.2015,Одинцово-1,29
27.07.2015,Нижнекамск-1,51
31.03.2016,Лобня-1,76
05.10.2016,Северск-1,50
01.06.2016,Челябинск-2,131
08.08.2016,Новокуйбышевск-1,68
10.05.2015,Бугульма-1,78
15.02.2016,Ленинск-Кузнецкий-1,31
25.10.2013,Самара-2,100
03.11.2014,Белгород-1,106
01.06.2015,Ульяновск-1,69
15.08.2016,Гатчина-1,98
27.03.2016,Бугульма-1,104
10.06.2015,Мытищи-1,34
01.01.2014,Самара-2,79
02.03.2014,Долгопрудный-1,30
07.11.2015,Майкоп-1,134
07.07.2016,Ангарск-1,63
04.07.2014,Таганрог-1,143
02.03.2016,Саратов-1,85
04.02.2016,Сыктывкар-1,244
04.01.2015,Альметьевск-1,127
24.04.2016,Москва 1-1,148
16.07.2016,Махачкала-1,138
16.02.2016,Москва 1-1,54
28.12.2015,Железнодорожный-1,65
19.10.2015,Уссурийск-1,67
19.01.2016,Муром-1,50
08.02.2014,Ульяновск-1,102
03.07.2016,Уссурийск-1,171
03.06.2016,Гатчина-2,58
03.03.2016,Сыктывкар-1,189
19.06.2013,Сыктывкар-2,29
18.08.2016,Шахты-1,49
07.02.2015,Долгопрудный-1,277
01.07.2016,Одинцово-1,173
01.03.2014,Долгопрудный-1,35
06.09.2016,Астрахань-1,79
09.06.2015,Майкоп-1,80
30.03.2016,Тольятти-1,132
23.05.2014,Ульяновск-1,45
06.08.2016,Нижневартовск-1,75
11.07.2016,Салават-1,9
11.01.2016,Нижневартовск-1,41
22.02.2016,Зеленоград-1,109
21.11.2014,Нижнекамск-1,29
07.02.2016,Махачкала-1,192
16.01.2015,Смоленск-3,81
16.07.2016,Самара-1,275
01.09.2016,Новоалтайск-1,42
18.02.2016,Калуга-1,106
09.11.2012,Сыктывкар-1,339
14.04.2016,Химки-1,125
03.02.2016,Сыктывкар-3,120
21.05.2016,Ачинск-1,124
15.01.2015,Октябрьский-1,64
15.10.2014,Смоленск-1,150
13.06.2016,Сыктывкар-4,81
08.08.2014,Сыктывкар-3,115
14.09.2015,Домодедово-1,40
22.06.2016,Белгород-1,102
11.02.2016,Самара-3,191
22.12.2015,Махачкала-1,97
05.03.2016,Самара-2,440
28.09.2016,Мытищи-1,74
05.01.2013,Сыктывкар-2,31
10.09.2015,Таганрог-1,115
09.12.2013,Смоленск-1,114
27.08.2015,Сыктывкар-1,209
04.10.2013,Смоленск-1,108
03.08.2012,Ухта-1,50
31.08.2015,Королев-1,82
27.06.2014,Сыктывкар-3,149
10.08.2015,Нижневартовск-1,23
15.02.2015,Ростов-на-Дону-1,73
26.02.2015,Сыктывкар-3,67
05.09.2015,Ачинск-1,116
15.09.2015,Ульяновск-2,123
16.05.2016,Нефтекамск-1,47
16.03.2016,Самара-3,178
02.02.2016,Мытищи-1,51
28.01.2015,Альметьевск-1,45
22.07.2016,Ростов-на-Дону-3,114
24.06.2014,Долгопрудный-1,88
01.03.2016,Всеволожск-1,40
22.11.2015,Балашиха-1,56
22.03.2015,Самара-1,101
27.05.2016,Ангарск-1,118
21.04.2016,Ангарск-1,46
13.10.2016,Москва 1-5,26
14.10.2016,Радужный-1,61
20.09.2015,Колпино-1,99
12.09.2015,Калининград-1,134
20.06.2016,Березники-1,93
06.06.2015,Калининград-1,36
22.11.2015,Калининград-1,115
02.09.2016,Калининград-2,92
29.09.2016,Астрахань-1,73
26.08.2016,Лениногорск-1,45
03.07.2016,Астрахань-1,41
09.06.2014,Сыктывкар-3,95
24.06.2016,Бугульма-1,140
06.06.2016,Сыктывкар-4,36
07.06.2016,Сыктывкар-4,37
28.04.2014,Долгопрудный-1,92
10.07.2016,Смоленск-1,197
27.12.2015,Астрахань-1,55
11.12.2015,Таганрог-1,230
06.10.2016,Выборг-1,45
