Date,Point,Count
21.10.2015,Смоленск-3,43
21.09.2014,Сыктывкар-3,125
29.10.2014,Таганрог-1,77
26.12.2012,Сарапул-1,46
07.09.2015,Ачинск-1,57
05.12.2014,Сыктывкар-3,98
08.08.2015,Майкоп-1,86
03.06.2015,Химки-1,50
03.03.2016,Нижневартовск-1,56
09.10.2016,Мытищи-1,112
01.06.2016,Таганрог-1,331
19.01.2016,Самара-2,187
14.08.2016,Комсомольск-на-Амуре-1,193
27.03.2016,Бугульма-1,104
10.04.2015,Махачкала-1,82
11.10.2014,Сыктывкар-4,83
12.03.2013,Белгород-1,42
22.06.2013,Челябинск-1,38
03.02.2016,Мытищи-1,54
01.07.2016,Самара-4,319
07.07.2015,Смоленск-1,119
14.01.2013,Самара-1,23
07.01.2015,Ульяновск-2,119
10.02.2016,Домодедово-1,73
13.06.2016,Новороссийск-1,120
15.08.2016,Нахабино-1,48
08.12.2015,Муром-1,35
20.02.2016,Нижневартовск-1,140
22.06.2016,Новороссийск-1,126
27.12.2015,Ростов-на-Дону-1,135
19.10.2015,Колпино-1,50
07.10.2016,Зеленоград-1,217
03.10.2016,Москва 1-1,68
28.03.2016,Лобня-1,81
09.09.2015,Ростов-на-Дону-1,103
04.10.2016,Астрахань-1,44
27.12.2014,Сыктывкар-3,202
23.05.2014,Сыктывкар-3,114
21.02.2014,Сыктывкар-2,78
23.01.2016,Волжский-1,127
02.09.2015,Муром-1,36
06.07.2016,Нижний Новгород-1,95
16.10.2015,Мытищи-1,64
22.08.2016,Сыктывкар-4,67
13.06.2015,Ухта-1,309
03.10.2015,Сыктывкар-1,392
20.07.2016,Одинцово-1,103
29.09.2016,Абакан-1,54
05.03.2015,Челябинск-1,75
04.04.2015,Октябрьский-1,99
04.01.2016,Химки-1,195
26.06.2015,Майкоп-1,89
03.05.2016,Шахты-1,55
08.10.2016,Нижний Тагил-1,180
10.06.2015,Таганрог-1,128
25.06.2016,Тюмень-1,204
02.10.2016,Тобольск-1,118
06.02.2015,Челябинск-1,83
04.02.2014,Ульяновск-1,61
12.09.2016,Колпино-1,86
17.09.2016,Вологда-2,71
12.01.2016,Одинцово-1,62
13.08.2015,Мытищи-1,51
25.11.2015,Махачкала-1,74
09.09.2016,Самара-3,524
15.05.2014,Сыктывкар-2,33
19.04.2016,Москва 1-1,71
20.11.2014,Долгопрудный-1,142
03.02.2016,Сыктывкар-5,48
24.11.2015,Калуга-1,52
24.09.2014,Смоленск-1,142
18.08.2016,Майкоп-1,90
02.04.2016,Абакан-1,106
07.10.2016,Новороссийск-1,195
22.08.2016,Ханты-Мансийск-1,50
09.09.2016,Самара-5,190
23.05.2016,Тобольск-1,35
06.01.2015,Ростов-на-Дону-1,52
03.06.2016,Нижний Новгород-1,73
23.02.2015,Тюмень-1,16
15.06.2014,Челябинск-1,70
07.12.2015,Новороссийск-1,75
02.03.2016,Сыктывкар-5,31
29.04.2016,Абакан-1,80
24.11.2015,Ачинск-1,57
29.10.2014,Сарапул-1,60
23.05.2015,Сыктывкар-1,224
25.08.2016,Калуга-1,118
10.02.2016,Новороссийск-1,85
30.05.2016,Сыктывкар-4,40
28.06.2015,Новороссийск-1,62
04.10.2016,Ульяновск-2,191
13.10.2014,Ульяновск-2,67
23.06.2016,Березники-1,98
24.12.2015,Домодедово-1,42
27.07.2016,Тюмень-2,104
15.07.2016,Смоленск-1,217
20.06.2016,Москва 1-1,103
03.06.2016,Гатчина-1,117
07.02.2016,Сыктывкар-1,259
17.04.2016,Новороссийск-1,122
17.06.2013,Смоленск-1,73
04.05.2015,Ухта-1,195
10.07.2016,Электросталь-1,42
13.11.2014,Сыктывкар-1,215
10.06.2015,Астрахань-1,19
10.04.2015,Гатчина-1,44
06.09.2015,Бугульма-1,128
17.09.2016,Щелково-1,98
08.06.2015,Белгород-1,64
24.06.2015,Смоленск-1,113
06.08.2016,Альметьевск-1,108
20.06.2016,Сарапул-1,40
17.07.2016,Чайковский-1,81
17.06.2013,Смоленск-2,13
14.02.2016,Уссурийск-1,278
25.05.2014,Смоленск-1,187
04.08.2016,Абинск-1,98
07.03.2015,Октябрьский-1,94
25.09.2016,Щелково-1,69
21.11.2015,Новороссийск-1,138
05.08.2015,Таганрог-1,105
15.07.2014,Энгельс-1,26
12.10.2016,Волжский-1,102
19.07.2016,Нижний Новгород-1,80
25.08.2016,Энгельс-1,54
09.08.2015,Сарапул-1,92
27.10.2015,Ачинск-1,86
02.08.2016,Калининград-2,79
05.12.2015,Новороссийск-1,120
14.05.2016,Самара-4,342
28.01.2016,Щелково-1,21
06.02.2016,Домодедово-1,118
27.04.2015,Ульяновск-1,58
10.05.2015,Уссурийск-1,99
17.09.2016,Вельск-1,81
19.04.2015,Бугульма-1,72
25.06.2015,Долгопрудный-1,183
07.02.2016,Саратов-1,95
31.10.2014,Самара-3,103
08.04.2015,Энгельс-1,35
18.05.2015,Самара-2,156
13.02.2015,Долгопрудный-1,218
16.06.2016,Сыктывкар-3,128
23.12.2015,Гатчина-1,73
15.01.2016,Березники-1,136
26.01.2015,Гатчина-1,12
07.07.2016,Ленинск-Кузнецкий-1,46
21.04.2016,Энгельс-1,40
16.07.2016,Самара-5,141
14.04.2013,Сарапул-1,53
05.11.2015,Сарапул-1,53
15.01.2016,Колпино-1,108
22.01.2016,Комсомольск-на-Амуре-1,123
08.09.2015,Таганрог-1,75
24.07.2014,Таганрог-1,107
24.11.2015,Ухта-1,152
01.10.2015,Смоленск-2,108
09.10.2016,Абакан-1,81
11.10.2015,Самара-1,198
01.11.2015,Махачкала-1,146
16.10.2016,Ульяновск-2,329
16.05.2016,Самара-3,299
09.12.2012,Ухта-1,80
16.12.2014,Челябинск-1,95
23.01.2016,Зеленоград-1,83
08.02.2016,Железнодорожный-1,68
03.11.2015,Таганрог-1,174
23.02.2015,Долгопрудный-1,263
29.02.2016,Вологда-1,38
20.12.2015,Саратов-1,85
04.10.2016,Калининград-1,82
08.09.2014,Долгопрудный-1,87
30.06.2016,Самара-1,246
21.08.2016,Нефтеюганск-1,45
28.11.2015,Смоленск-2,177
07.08.2016,Чайковский-1,83
25.03.2013,Сыктывкар-2,22
25.04.2016,Салават-1,15
11.01.2015,Долгопрудный-1,195
24.02.2016,Шахты-1,12
05.10.2016,Таганрог-1,247
05.04.2016,Реутов-1,109
04.06.2015,Сарапул-1,41
26.09.2015,Смоленск-1,188
27.05.2014,Ульяновск-1,54
21.05.2016,Нефтекамск-1,75
03.02.2016,Ульяновск-1,76
25.05.2015,Нижнекамск-1,34
03.06.2016,Одинцово-1,177
16.07.2016,Казань-1,136
09.07.2016,Чайковский-1,89
26.09.2016,Сыктывкар-6,2
01.11.2015,Энгельс-1,63
22.01.2013,Челябинск-1,59
09.10.2015,Махачкала-1,116
19.05.2016,Ульяновск-2,159
12.06.2016,Сыктывкар-4,109
09.08.2013,Смоленск-2,4
20.07.2016,Тверь-1,49
05.05.2015,Ухта-1,163
03.03.2016,Калуга-1,127
14.11.2015,Махачкала-1,114
27.04.2016,Химки-1,114
05.09.2015,Королев-1,153
11.08.2014,Сыктывкар-1,223
16.07.2016,Ростов-на-Дону-1,195
09.04.2014,Сарапул-1,51
18.12.2015,Махачкала-1,104
11.10.2016,Смоленск-1,167
29.03.2016,Москва 1-1,65
10.06.2016,Королев-1,159
26.07.2015,Энгельс-1,49
20.05.2014,Красноярск-1,8
02.03.2013,Ухта-1,160
11.01.2015,Самара-1,108
25.10.2015,Сургут-1,61
29.09.2016,Обнинск-1,111
09.04.2016,Лобня-1,115
31.08.2015,Сарапул-1,60
18.02.2015,Энгельс-1,36
17.10.2014,Ухта-1,240
27.01.2016,Белгород-1,92
26.04.2016,Гатчина-1,82
10.10.2016,Сарапул-1,51
30.03.2013,Ухта-1,270
19.03.2016,Таганрог-1,296
29.08.2016,Домодедово-1,76
01.06.2012,Сыктывкар-2,38
06.06.2015,Долгопрудный-1,222
15.10.2016,Сыктывкар-6,10
24.08.2016,Сыктывкар-4,61
03.04.2014,Долгопрудный-1,43
31.12.2014,Абакан-1,91
08.10.2016,Сыктывкар-2,112
14.02.2014,Самара-1,200
03.03.2016,Челябинск-2,84
31.12.2015,Мытищи-1,39
27.01.2013,Сыктывкар-2,31
17.06.2014,Сыктывкар-4,47
23.06.2014,Самара-1,118
04.02.2016,Сарапул-1,48
10.12.2015,Комсомольск-на-Амуре-1,81
25.01.2016,Гатчина-2,30
08.07.2014,Красноярск-1,18
23.08.2016,Лениногорск-1,51
13.07.2015,Березники-1,52
28.08.2015,Березники-1,58
02.04.2014,Самара-2,99
07.04.2012,Сыктывкар-1,163
28.05.2015,Сарапул-1,49
24.12.2015,Сыктывкар-6,3
21.12.2015,Волжский-1,68
09.07.2016,Петрозаводск-1,54
27.12.2015,Ульяновск-1,119
11.07.2016,Нижневартовск-1,54
01.10.2015,Березники-1,54
17.08.2016,Самара-5,152
26.04.2016,Сарапул-1,54
26.12.2012,Челябинск-1,30
16.10.2016,Сыктывкар-3,152
17.03.2016,Гатчина-1,64
27.08.2016,Нефтеюганск-1,101
14.03.2016,Щелково-1,13
13.10.2016,Новочебоксарск-1,26
02.04.2016,Салават-1,34
24.04.2016,Волжский-1,85
04.10.2016,Ульяновск-1,94
24.07.2016,Ростов-на-Дону-1,143
22.05.2016,Ростов-на-Дону-1,154
22.07.2016,Серпухов-1,35
12.01.2016,Ачинск-1,34
06.08.2016,Смоленск-2,222
20.12.2015,Бугульма-1,142
11.02.2016,Ханты-Мансийск-1,36
09.09.2015,Челябинск-1,104
08.02.2016,Сыктывкар-5,43
11.09.2016,Альметьевск-1,110
28.03.2013,Сыктывкар-2,35
07.10.2012,Ухта-1,77
30.07.2016,Сыктывкар-6,15
15.02.2016,Сыктывкар-1,198
07.02.2016,Балашиха-1,101
23.01.2015,Смоленск-1,156
03.05.2014,Ульяновск-1,96
20.06.2016,Сургут-1,183
28.03.2015,Тюмень-1,76
16.09.2016,Сыктывкар-1,291
11.09.2015,Сыктывкар-1,232
20.04.2014,Сыктывкар-3,123
24.10.2015,Сыктывкар-4,113
02.10.2016,Серпухов-1,76
13.09.2016,Гатчина-2,36
02.04.2014,Самара-1,88
04.03.2015,Абакан-1,57
09.08.2016,Нефтекамск-1,41
01.01.2014,Белгород-1,77
16.01.2015,Альметьевск-1,74
29.08.2013,Сыктывкар-1,301
31.03.2016,Челябинск-2,99
26.08.2016,Бугульма-1,94
16.05.2014,Челябинск-1,63
02.05.2016,Домодедово-1,96
12.03.2016,Челябинск-1,111
11.04.2015,Химки-1,127
17.10.2016,Мытищи-1,59
30.10.2015,Чайковский-1,39
03.08.2014,Челябинск-1,77
04.04.2016,Ульяновск-2,162
22.08.2015,Сыктывкар-3,118
15.04.2016,Новороссийск-1,151
05.03.2013,Челябинск-1,79
07.12.2014,Долгопрудный-1,187
04.02.2016,Смоленск-2,239
20.04.2015,Долгопрудный-1,155
16.01.2016,Астрахань-1,45
29.07.2016,Самара-3,429
01.06.2016,Муром-1,69
25.09.2016,Выборг-1,96
22.07.2016,Нижний Новгород-1,122
03.10.2016,Новоалтайск-1,15
03.09.2015,Ростов-на-Дону-1,73
25.09.2016,Волжский-1,102
22.02.2013,Смоленск-1,185
30.08.2015,Смоленск-2,178
21.10.2015,Сарапул-1,69
01.02.2016,Балашиха-1,73
22.11.2015,Гатчина-1,105
01.12.2014,Ухта-1,194
07.03.2016,Октябрьский-1,103
26.05.2015,Бугульма-1,48
12.03.2016,Сыктывкар-4,104
22.06.2016,Абинск-1,62
01.09.2016,Зеленокумск-1,130
12.05.2015,Самара-2,119
05.06.2016,Белгород-1,94
07.06.2016,Чайковский-1,57
09.12.2014,Королев-1,5
17.04.2016,Тобольск-1,35
09.03.2016,Смоленск-3,47
16.06.2016,Новочебоксарск-1,34
27.01.2016,Ульяновск-2,162
19.07.2015,Сыктывкар-5,46
16.05.2016,Чайковский-1,38
08.08.2015,Березники-1,48
07.02.2016,Долгопрудный-1,245
14.09.2015,Белгород-1,66
05.07.2016,Новочебоксарск-1,33
16.11.2014,Самара-3,104
25.12.2013,Сарапул-1,76
23.01.2016,Муром-1,66
28.06.2016,Самара-4,261
25.03.2014,Челябинск-1,74
09.01.2016,Сыктывкар-1,285
05.04.2016,Москва 1-1,75
16.11.2015,Гатчина-1,56
04.02.2016,Сыктывкар-2,98
20.05.2016,Самара-4,376
15.08.2016,Калуга-1,114
26.10.2014,Долгопрудный-1,660
05.02.2014,Самара-2,105
14.04.2016,Сыктывкар-4,34
08.06.2015,Сыктывкар-3,82
24.12.2015,Самара-1,152
18.09.2014,Ухта-1,105
05.03.2016,Самара-3,395
08.05.2014,Самара-2,213
06.09.2014,Белгород-1,108
28.07.2016,Выборг-1,52
15.04.2016,Гатчина-2,46
27.08.2016,Ухта-1,311
18.11.2015,Самара-4,172
30.05.2016,Гатчина-1,113
16.07.2014,Сарапул-1,91
17.06.2016,Нефтекамск-1,52
22.05.2015,Абакан-1,105
06.08.2016,Октябрьский-1,96
11.01.2016,Домодедово-1,38
11.05.2015,Ростов-на-Дону-1,72
13.12.2015,Долгопрудный-1,304
19.10.2014,Долгопрудный-1,176
27.10.2015,Одинцово-1,34
14.07.2016,Майкоп-1,85
03.04.2015,Энгельс-1,48
12.10.2015,Химки-1,78
09.08.2015,Сыктывкар-4,101
17.01.2016,Домодедово-1,79
17.10.2016,Ангарск-1,56
06.09.2014,Долгопрудный-1,233
11.11.2014,Сыктывкар-4,43
25.05.2016,Челябинск-1,112
04.10.2016,Нижнекамск-1,51
30.03.2016,Самара-1,193
04.10.2016,Москва 1-3,18
18.01.2013,Белгород-1,37
19.08.2014,Самара-1,106
10.03.2016,Нижнекамск-1,45
01.06.2016,Нахабино-1,54
26.06.2016,Благовещенск-1,58
08.10.2016,Муром-1,78
27.10.2015,Ростов-на-Дону-2,62
19.09.2014,Самара-1,190
31.07.2016,Серпухов-1,70
02.02.2015,Самара-1,109
08.11.2015,Астрахань-1,47
02.09.2016,Уфа-1,91
06.07.2015,Абакан-1,54
07.06.2016,Майкоп-1,97
05.05.2016,Пушкино-1,42
04.04.2013,Сыктывкар-2,28
22.02.2015,Тюмень-1,22
18.10.2016,Уфа-1,102
13.11.2015,Альметьевск-1,101
27.12.2015,Березники-1,84
24.08.2015,Ульяновск-1,62
06.09.2015,Альметьевск-1,89
01.02.2013,Ухта-1,113
05.10.2014,Долгопрудный-1,157
01.01.2015,Сыктывкар-1,264
05.04.2014,Ухта-1,202
27.10.2015,Энгельс-1,41
19.12.2014,Белгород-1,135
17.08.2013,Самара-2,39
20.09.2015,Сыктывкар-1,241
15.03.2016,Королев-1,45
29.02.2016,Бугульма-1,55
21.06.2015,Мытищи-1,45
26.04.2016,Уссурийск-1,104
14.05.2015,Ульяновск-2,107
06.06.2016,Железнодорожный-1,94
30.08.2015,Мытищи-1,54
22.09.2016,Пушкино-1,84
19.02.2016,Волжский-1,128
19.06.2015,Мытищи-1,66
06.11.2015,Долгопрудный-1,243
13.10.2016,Сыктывкар-1,173
10.12.2012,Челябинск-1,22
19.09.2015,Комсомольск-на-Амуре-1,61
18.03.2016,Калуга-1,172
16.11.2013,Сыктывкар-2,72
23.02.2014,Ухта-1,243
09.12.2015,Колпино-1,66
22.01.2016,Самара-3,385
12.08.2016,Мытищи-1,99
30.07.2016,Тольятти-1,248
20.03.2016,Тверь-1,45
06.09.2014,Красноярск-1,23
05.04.2016,Уссурийск-1,104
01.05.2015,Октябрьский-1,77
02.04.2015,Смоленск-3,61
07.09.2016,Домодедово-1,62
01.08.2016,Зеленокумск-1,29
09.10.2016,Ижевск-1,89
04.12.2012,Сарапул-1,15
19.10.2015,Одинцово-1,35
20.11.2012,Сыктывкар-2,20
11.07.2015,Смоленск-3,97
27.04.2016,Комсомольск-на-Амуре-1,119
06.02.2015,Энгельс-1,52
12.08.2016,Октябрьский-1,83
31.07.2015,Сыктывкар-2,116
01.12.2015,Сургут-1,71
08.05.2013,Сыктывкар-2,43
22.10.2015,Новороссийск-1,83
29.03.2016,Абакан-1,82
19.12.2013,Ульяновск-1,54
01.10.2016,Всеволожск-1,142
09.03.2016,Бугульма-1,59
06.08.2015,Сарапул-1,64
28.09.2016,Салават-1,37
15.09.2016,Энгельс-1,65
30.04.2013,Сыктывкар-2,33
10.05.2014,Смоленск-1,257
02.08.2016,Москва 1-1,79
24.07.2016,Реутов-1,117
06.03.2016,Самара-1,333
06.06.2012,Сыктывкар-1,146
13.07.2015,Ухта-1,193
17.09.2012,Сыктывкар-1,207
11.03.2014,Сыктывкар-4,30
14.05.2014,Энгельс-1,23
01.05.2016,Химки-1,141
03.08.2016,Челябинск-2,95
07.09.2016,Сочи-1,180
13.12.2013,Сыктывкар-2,52
16.02.2016,Салават-1,11
27.03.2015,Ульяновск-1,93
11.12.2014,Нижнекамск-1,8
26.08.2014,Белгород-1,77
17.06.2016,Самара-4,347
18.10.2013,Самара-2,91
16.08.2016,Муром-1,55
15.05.2016,Березники-1,92
11.01.2014,Сыктывкар-1,279
08.08.2015,Энгельс-1,65
20.11.2013,Сыктывкар-3,109
14.10.2016,Сыктывкар-5,31
08.12.2015,Бугульма-1,87
09.08.2016,Смоленск-3,53
17.09.2016,Уфа-1,98
30.06.2016,Ханты-Мансийск-1,62
27.04.2016,Самара-1,177
29.08.2016,Нахабино-1,75
28.08.2015,Ростов-на-Дону-1,75
29.12.2015,Сыктывкар-3,133
26.09.2013,Сыктывкар-1,271
10.03.2016,Ленинск-Кузнецкий-1,23
15.10.2014,Красноярск-1,16
28.06.2016,Шахты-1,60
02.08.2015,Ульяновск-1,97
02.08.2016,Ульяновск-1,91
27.06.2015,Ростов-на-Дону-1,1089
23.10.2013,Ульяновск-1,16
02.01.2015,Челябинск-1,138
30.06.2016,Бугульма-1,114
22.11.2015,Волжский-1,102
07.07.2016,Бугульма-1,112
17.11.2015,Смоленск-2,99
10.04.2015,Самара-4,147
24.04.2016,Астрахань-1,48
06.05.2016,Ленинск-Кузнецкий-1,38
31.07.2016,Красногорск-1,89
28.12.2015,Белгород-1,89
19.10.2015,Домодедово-1,31
01.11.2013,Ульяновск-1,31
31.05.2015,Белгород-1,66
01.10.2014,Самара-1,113
12.09.2015,Таганрог-1,320
19.01.2016,Смоленск-3,35
01.03.2014,Долгопрудный-1,35
16.02.2015,Смоленск-1,83
25.12.2015,Альметьевск-1,146
02.05.2016,Ангарск-1,45
24.04.2016,Самара-2,327
11.01.2016,Сыктывкар-1,203
19.08.2013,Самара-1,73
04.06.2015,Челябинск-1,103
11.06.2016,Сыктывкар-6,7
12.10.2016,Белгород-1,57
07.09.2016,Березники-1,77
07.02.2016,Самара-1,237
15.09.2016,Щелково-1,48
10.05.2014,Абакан-1,64
18.02.2015,Майкоп-1,68
02.08.2016,Казань-1,110
06.08.2014,Ульяновск-1,52
09.10.2016,Обнинск-1,164
10.05.2014,Челябинск-1,106
04.09.2014,Сыктывкар-1,186
01.04.2016,Нахабино-1,46
03.12.2015,Нижнекамск-1,76
29.08.2014,Сыктывкар-3,131
01.07.2016,Тюмень-1,221
14.09.2016,Тобольск-1,82
26.09.2015,Махачкала-1,103
24.08.2015,Ростов-на-Дону-2,65
09.12.2015,Калуга-1,105
19.03.2015,Смоленск-2,101
09.11.2015,Сарапул-1,35
01.04.2016,Одинцово-1,152
11.09.2015,Колпино-1,83
26.11.2015,Майкоп-1,100
15.08.2016,Смоленск-2,167
31.07.2015,Ульяновск-2,169
18.07.2016,Махачкала-2,39
20.11.2014,Смоленск-1,179
09.09.2015,Ульяновск-1,61
05.07.2016,Волжский-1,73
22.01.2016,Самара-4,296
30.05.2015,Челябинск-1,126
26.08.2016,Новоалтайск-1,33
22.07.2015,Чайковский-1,15
27.04.2016,Астрахань-1,42
29.03.2015,Сыктывкар-2,133
15.05.2013,Смоленск-2,14
15.11.2015,Абакан-1,99
12.03.2016,Махачкала-1,154
25.12.2014,Таганрог-1,91
12.10.2016,Махачкала-1,100
10.09.2016,Королев-1,226
03.04.2015,Альметьевск-1,59
11.10.2016,Ижевск-1,78
23.07.2016,Челябинск-1,137
27.12.2015,Новороссийск-1,127
31.07.2016,Ульяновск-1,90
02.10.2016,Благовещенск-1,84
15.02.2015,Махачкала-1,33
15.04.2016,Самара-3,362
06.09.2016,Ухта-1,191
11.11.2014,Абакан-1,64
10.07.2014,Сыктывкар-1,221
05.04.2016,Королев-1,59
02.07.2014,Самара-2,169
08.07.2015,Бугульма-1,42
21.01.2015,Октябрьский-1,53
07.03.2015,Абакан-1,81
30.07.2016,Химки-1,170
14.06.2016,Сарапул-1,70
13.06.2016,Чайковский-1,63
28.07.2016,Химки-1,140
29.03.2016,Щелково-1,12
11.12.2015,Мытищи-1,65
22.04.2015,Самара-2,140
16.09.2016,Ухта-1,321
27.05.2013,Сыктывкар-1,237
19.08.2015,Таганрог-1,134
15.10.2016,Саратов-1,219
10.09.2015,Самара-4,176
09.11.2012,Сыктывкар-2,22
17.11.2015,Ачинск-1,95
11.02.2016,Нахабино-1,37
02.02.2016,Нахабино-1,31
04.02.2016,Реутов-1,77
12.10.2016,Гатчина-1,84
21.08.2016,Казань-1,187
07.04.2016,Казань-1,94
11.06.2016,Нижнекамск-1,123
19.06.2013,Смоленск-1,87
09.06.2016,Лобня-1,98
27.07.2016,Сыктывкар-4,64
21.04.2016,Химки-1,114
21.08.2016,Смоленск-2,159
17.08.2016,Лениногорск-1,47
13.07.2014,Долгопрудный-1,111
20.12.2014,Абакан-1,81
11.07.2016,Якутск-1,41
02.01.2015,Альметьевск-1,119
27.07.2016,Сочи-1,218
07.10.2015,Королев-1,54
21.12.2013,Смоленск-1,178
27.02.2016,Долгопрудный-1,354
13.04.2016,Ростов-на-Дону-1,138
31.10.2013,Ульяновск-1,23
10.11.2015,Гатчина-1,57
23.06.2016,Ангарск-1,59
29.09.2012,Смоленск-1,78
18.08.2013,Сарапул-1,92
03.03.2016,Уссурийск-1,80
29.02.2016,Балаково-1,19
07.10.2015,Березники-1,25
26.04.2016,Ленинск-Кузнецкий-1,54
10.10.2013,Самара-2,62
27.07.2016,Самара-3,260
10.01.2015,Королев-1,36
03.04.2015,Долгопрудный-1,196
01.05.2016,Ангарск-1,54
11.12.2015,Одинцово-1,133
11.10.2016,Колпино-1,85
12.09.2016,Зеленокумск-1,35
18.08.2015,Самара-2,173
07.03.2015,Сыктывкар-3,166
24.01.2015,Сыктывкар-1,302
19.08.2016,Новороссийск-1,198
27.02.2016,Всеволожск-1,64
03.08.2016,Альметьевск-1,76
20.03.2015,Уссурийск-1,49
12.04.2016,Ачинск-1,96
21.06.2016,Долгопрудный-1,162
15.03.2016,Лобня-1,56
13.09.2015,Челябинск-1,128
27.10.2014,Ухта-1,165
15.11.2015,Чайковский-1,109
17.10.2016,Березники-1,62
14.02.2016,Смоленск-3,201
29.08.2016,Ростов-на-Дону-2,173
31.08.2016,Сыктывкар-4,75
15.02.2016,Шахты-1,32
05.06.2012,Сыктывкар-2,26
08.08.2016,Уссурийск-1,140
18.09.2015,Химки-1,133
25.06.2016,Сыктывкар-5,46
18.01.2013,Смоленск-1,118
15.04.2015,Бугульма-1,49
11.05.2013,Сарапул-1,61
07.01.2016,Самара-1,222
28.09.2016,Всеволожск-1,31
13.02.2016,Ульяновск-2,280
12.03.2016,Лобня-1,107
04.09.2013,Самара-1,73
22.02.2015,Смоленск-3,106
22.09.2016,Тольятти-1,266
05.09.2013,Самара-2,27
29.11.2014,Сыктывкар-4,108
29.02.2016,Москва 1-1,74
20.08.2016,Петрозаводск-1,90
11.09.2016,Абинск-1,125
05.09.2015,Березники-1,65
12.10.2015,Сыктывкар-1,208
03.10.2016,Астрахань-1,38
03.07.2015,Альметьевск-1,111
10.05.2015,Нижнекамск-1,53
23.08.2016,Калининград-2,84
30.05.2014,Абакан-1,88
24.09.2014,Ульяновск-2,73
14.03.2016,Сыктывкар-3,44
02.07.2014,Энгельс-1,35
25.06.2016,Новокуйбышевск-1,335
16.05.2015,Химки-1,116
08.02.2015,Смоленск-3,82
23.01.2016,Щелково-1,22
31.03.2016,Самара-4,237
05.01.2014,Смоленск-1,142
11.03.2014,Сыктывкар-1,190
31.07.2016,Сыктывкар-2,95
08.01.2015,Самара-2,239
03.06.2013,Сыктывкар-1,250
02.05.2016,Нижневартовск-1,70
01.05.2016,Москва 1-1,91
19.06.2014,Сыктывкар-3,86
25.10.2015,Ульяновск-1,92
17.02.2016,Смоленск-2,158
20.08.2015,Березники-1,44
22.05.2016,Выборг-1,61
13.02.2016,Железнодорожный-1,202
18.08.2015,Березники-1,47
08.03.2016,Щелково-1,72
04.04.2016,Ульяновск-1,69
28.01.2016,Вологда-1,45
23.06.2015,Таганрог-1,148
17.09.2015,Березники-1,53
10.10.2016,Колпино-1,91
23.12.2015,Сыктывкар-4,49
17.02.2016,Ростов-на-Дону-1,115
14.10.2016,Сургут-1,310
20.07.2016,Тюмень-2,107
14.06.2016,Балашиха-1,88
10.12.2015,Калининград-1,82
04.06.2013,Белгород-1,46
01.05.2015,Смоленск-2,204
20.03.2016,Бугульма-1,115
12.08.2016,Балаково-1,97
23.09.2016,Москва 1-5,97
25.09.2016,Пушкино-1,184
12.02.2016,Октябрьский-1,101
12.08.2016,Сыктывкар-1,154
30.03.2013,Самара-1,80
07.06.2015,Калининград-1,75
13.06.2016,Щелково-1,34
04.08.2016,Королев-1,71
13.07.2016,Альметьевск-1,138
09.04.2016,Ульяновск-2,264
16.05.2015,Энгельс-1,57
26.08.2014,Абакан-1,69
29.08.2014,Челябинск-1,96
23.11.2014,Сыктывкар-1,244
01.07.2013,Самара-1,78
05.05.2014,Самара-1,94
06.05.2016,Сыктывкар-5,29
09.10.2015,Вологда-1,42
05.12.2012,Смоленск-1,79
25.09.2016,Нижнекамск-1,95
01.11.2015,Ангарск-1,47
02.10.2016,Радужный-1,35
10.05.2012,Сыктывкар-2,50
06.03.2016,Всеволожск-1,64
27.12.2015,Таганрог-1,295
14.03.2016,Тольятти-1,109
22.09.2014,Белгород-1,96
20.05.2016,Тюмень-1,160
28.09.2016,Абинск-1,61
18.10.2016,Обнинск-1,79
15.05.2016,Комсомольск-на-Амуре-1,162
20.06.2015,Смоленск-1,173
03.10.2016,Нижний Новгород-1,87
17.01.2014,Самара-2,159
03.05.2013,Смоленск-1,102
14.09.2016,Саратов-1,116
22.01.2013,Смоленск-1,94
13.01.2016,Самара-3,313
15.10.2012,Сыктывкар-2,25
07.06.2015,Энгельс-1,59
20.09.2015,Гатчина-1,74
03.04.2016,Смоленск-1,183
23.12.2015,Самара-2,160
19.04.2016,Самара-4,174
27.05.2016,Сочи-1,127
30.06.2012,Сыктывкар-1,298
02.10.2016,Долгопрудный-1,329
27.01.2016,Нижневартовск-1,61
23.01.2013,Самара-1,45
01.07.2016,Салават-1,31
02.07.2015,Уссурийск-1,70
19.08.2015,Белгород-1,69
30.09.2016,Чайковский-1,78
25.02.2015,Сыктывкар-3,66
29.04.2016,Салават-1,25
05.01.2015,Абакан-1,74
14.02.2014,Сыктывкар-1,407
24.08.2015,Муром-1,39
14.10.2016,Ухта-2,40
10.11.2015,Ангарск-1,27
06.04.2016,Всеволожск-1,21
15.09.2016,Благовещенск-1,76
15.04.2016,Сыктывкар-1,192
10.09.2016,Нефтеюганск-1,245
02.09.2016,Абинск-1,74
16.09.2016,Чайковский-1,61
25.03.2014,Таганрог-1,93
10.09.2016,Тверь-1,152
01.05.2015,Сыктывкар-2,120
29.01.2015,Майкоп-1,58
05.06.2016,Гатчина-2,126
26.07.2016,Сыктывкар-5,31
29.06.2016,Сыктывкар-3,100
02.03.2016,Бугульма-1,68
04.02.2016,Калининград-1,73
17.04.2016,Петрозаводск-1,70
19.08.2016,Химки-1,224
21.08.2015,Октябрьский-1,100
